,recipe_id,recommendations
63,2393,"[Row(user_id=44993, rating=5.056343078613281), Row(user_id=84818, rating=5.004241943359375), Row(user_id=2934, rating=4.955386161804199), Row(user_id=9284, rating=4.833969593048096), Row(user_id=86417, rating=4.791899681091309), Row(user_id=78395, rating=4.791899681091309), Row(user_id=77755, rating=4.791899681091309), Row(user_id=9659, rating=4.782571792602539), Row(user_id=53016, rating=4.781736373901367), Row(user_id=52833, rating=4.757323265075684)]"
64,3213,"[Row(user_id=44993, rating=5.168498992919922), Row(user_id=2934, rating=5.0339579582214355), Row(user_id=84818, rating=4.947062015533447), Row(user_id=9284, rating=4.920359134674072), Row(user_id=54625, rating=4.878514289855957), Row(user_id=77755, rating=4.8744916915893555), Row(user_id=78395, rating=4.8744916915893555), Row(user_id=86417, rating=4.8744916915893555), Row(user_id=59647, rating=4.858756065368652), Row(user_id=9659, rating=4.856840133666992)]"
65,3704,"[Row(user_id=84818, rating=5.221648216247559), Row(user_id=14728, rating=4.895855903625488), Row(user_id=80017, rating=4.895855903625488), Row(user_id=9929, rating=4.895855903625488), Row(user_id=53016, rating=4.89361572265625), Row(user_id=82456, rating=4.865786075592041), Row(user_id=49756, rating=4.793700695037842), Row(user_id=82803, rating=4.672613143920898), Row(user_id=2934, rating=4.669925212860107), Row(user_id=50580, rating=4.6685404777526855)]"
66,516,"[Row(user_id=84818, rating=5.259609222412109), Row(user_id=82456, rating=4.916560173034668), Row(user_id=80017, rating=4.901412010192871), Row(user_id=14728, rating=4.901412010192871), Row(user_id=9929, rating=4.901412010192871), Row(user_id=53016, rating=4.8775787353515625), Row(user_id=82803, rating=4.822192192077637), Row(user_id=49756, rating=4.758855819702148), Row(user_id=65974, rating=4.71265172958374), Row(user_id=82134, rating=4.71265172958374)]"
67,2776,"[Row(user_id=44993, rating=5.191557884216309), Row(user_id=84818, rating=5.128933429718018), Row(user_id=2934, rating=5.086199760437012), Row(user_id=9284, rating=4.962106704711914), Row(user_id=77755, rating=4.918756484985352), Row(user_id=78395, rating=4.918756484985352), Row(user_id=86417, rating=4.918756484985352), Row(user_id=9659, rating=4.908738136291504), Row(user_id=53016, rating=4.902288436889648), Row(user_id=50527, rating=4.881392002105713)]"
68,2996,"[Row(user_id=44993, rating=5.3625288009643555), Row(user_id=2934, rating=5.230248928070068), Row(user_id=84818, rating=5.172013282775879), Row(user_id=9284, rating=5.109933853149414), Row(user_id=77755, rating=5.063012599945068), Row(user_id=78395, rating=5.063012599945068), Row(user_id=86417, rating=5.063012599945068), Row(user_id=54625, rating=5.049124717712402), Row(user_id=9659, rating=5.046591758728027), Row(user_id=59647, rating=5.038100242614746)]"
69,1618,"[Row(user_id=44993, rating=5.530632495880127), Row(user_id=2934, rating=5.403799057006836), Row(user_id=84818, rating=5.385614395141602), Row(user_id=9284, rating=5.276494979858398), Row(user_id=86417, rating=5.22898006439209), Row(user_id=77755, rating=5.22898006439209), Row(user_id=78395, rating=5.22898006439209), Row(user_id=9659, rating=5.2145280838012695), Row(user_id=59647, rating=5.192022800445557), Row(user_id=54625, rating=5.190963268280029)]"
70,3488,"[Row(user_id=44993, rating=5.317046165466309), Row(user_id=84818, rating=5.2601189613342285), Row(user_id=2934, rating=5.210484981536865), Row(user_id=9284, rating=5.082942008972168), Row(user_id=86417, rating=5.038666725158691), Row(user_id=78395, rating=5.038666725158691), Row(user_id=77755, rating=5.038666725158691), Row(user_id=9659, rating=5.028754234313965), Row(user_id=53016, rating=5.0265655517578125), Row(user_id=52833, rating=5.001803398132324)]"
71,1139,"[Row(user_id=44993, rating=5.209635257720947), Row(user_id=2934, rating=5.057646751403809), Row(user_id=9284, rating=4.948635101318359), Row(user_id=54625, rating=4.94541072845459), Row(user_id=59647, rating=4.904273986816406), Row(user_id=78395, rating=4.900906562805176), Row(user_id=77755, rating=4.900906562805176), Row(user_id=86417, rating=4.900906562805176), Row(user_id=12, rating=4.898896217346191), Row(user_id=10653, rating=4.898896217346191)]"
72,1339,"[Row(user_id=44993, rating=5.851691246032715), Row(user_id=2934, rating=5.6582136154174805), Row(user_id=54625, rating=5.593905448913574), Row(user_id=9284, rating=5.543397903442383), Row(user_id=13119, rating=5.534230709075928), Row(user_id=12, rating=5.534230709075928), Row(user_id=10653, rating=5.534230709075928), Row(user_id=25667, rating=5.534230709075928), Row(user_id=27079, rating=5.534230709075928), Row(user_id=59647, rating=5.5182108879089355)]"
73,1699,"[Row(user_id=44993, rating=5.725811958312988), Row(user_id=2934, rating=5.569068431854248), Row(user_id=9284, rating=5.44580078125), Row(user_id=84818, rating=5.439210891723633), Row(user_id=54625, rating=5.417746543884277), Row(user_id=86417, rating=5.394284725189209), Row(user_id=78395, rating=5.394284725189209), Row(user_id=77755, rating=5.394284725189209), Row(user_id=59647, rating=5.3858866691589355), Row(user_id=9659, rating=5.372736930847168)]"
74,580,"[Row(user_id=44993, rating=5.1300201416015625), Row(user_id=2934, rating=5.006313323974609), Row(user_id=84818, rating=4.962991714477539), Row(user_id=9284, rating=4.890263080596924), Row(user_id=78395, rating=4.845635890960693), Row(user_id=77755, rating=4.845635890960693), Row(user_id=86417, rating=4.845635890960693), Row(user_id=9659, rating=4.830661773681641), Row(user_id=54625, rating=4.825340747833252), Row(user_id=59647, rating=4.8184709548950195)]"
75,3220,"[Row(user_id=44993, rating=5.8427629470825195), Row(user_id=2934, rating=5.691928863525391), Row(user_id=84818, rating=5.599194526672363), Row(user_id=9284, rating=5.563088417053223), Row(user_id=54625, rating=5.512789726257324), Row(user_id=78395, rating=5.5113525390625), Row(user_id=77755, rating=5.5113525390625), Row(user_id=86417, rating=5.5113525390625), Row(user_id=59647, rating=5.492084980010986), Row(user_id=9659, rating=5.491724491119385)]"
76,3490,"[Row(user_id=84818, rating=5.251526832580566), Row(user_id=44993, rating=5.165960788726807), Row(user_id=2934, rating=5.088683605194092), Row(user_id=53016, rating=4.99666690826416), Row(user_id=80017, rating=4.967545509338379), Row(user_id=14728, rating=4.967545509338379), Row(user_id=9929, rating=4.967545509338379), Row(user_id=9284, rating=4.955960273742676), Row(user_id=49756, rating=4.92247200012207), Row(user_id=77755, rating=4.915342330932617)]"
77,251,"[Row(user_id=44993, rating=5.080868721008301), Row(user_id=54625, rating=4.979225158691406), Row(user_id=87617, rating=4.947683334350586), Row(user_id=8208, rating=4.947683334350586), Row(user_id=38871, rating=4.947683334350586), Row(user_id=37637, rating=4.947683334350586), Row(user_id=25667, rating=4.9041428565979), Row(user_id=27079, rating=4.9041428565979), Row(user_id=10653, rating=4.9041428565979), Row(user_id=12, rating=4.9041428565979)]"
78,451,"[Row(user_id=44993, rating=4.751585006713867), Row(user_id=2934, rating=4.644350051879883), Row(user_id=84818, rating=4.636291980743408), Row(user_id=9284, rating=4.534397125244141), Row(user_id=78395, rating=4.4937334060668945), Row(user_id=77755, rating=4.4937334060668945), Row(user_id=86417, rating=4.4937334060668945), Row(user_id=9659, rating=4.481766223907471), Row(user_id=59647, rating=4.45994758605957), Row(user_id=44164, rating=4.4597249031066895)]"
79,2231,"[Row(user_id=84818, rating=5.518590450286865), Row(user_id=53016, rating=5.204407691955566), Row(user_id=80017, rating=5.193187236785889), Row(user_id=14728, rating=5.193187236785889), Row(user_id=9929, rating=5.193187236785889), Row(user_id=82456, rating=5.1327924728393555), Row(user_id=44993, rating=5.124264717102051), Row(user_id=49756, rating=5.110198020935059), Row(user_id=2934, rating=5.105284690856934), Row(user_id=50580, rating=5.015427112579346)]"
80,2721,"[Row(user_id=44993, rating=5.465322494506836), Row(user_id=84818, rating=5.443483352661133), Row(user_id=2934, rating=5.3626251220703125), Row(user_id=9284, rating=5.229233264923096), Row(user_id=53016, rating=5.196141719818115), Row(user_id=86417, rating=5.184347629547119), Row(user_id=78395, rating=5.184347629547119), Row(user_id=77755, rating=5.184347629547119), Row(user_id=9659, rating=5.175929069519043), Row(user_id=14728, rating=5.158918380737305)]"
81,2443,"[Row(user_id=44993, rating=5.384127616882324), Row(user_id=2934, rating=5.24919319152832), Row(user_id=84818, rating=5.181460380554199), Row(user_id=9284, rating=5.1291046142578125), Row(user_id=78395, rating=5.08180046081543), Row(user_id=77755, rating=5.08180046081543), Row(user_id=86417, rating=5.08180046081543), Row(user_id=54625, rating=5.0730977058410645), Row(user_id=9659, rating=5.064764499664307), Row(user_id=59647, rating=5.059278964996338)]"
82,2923,"[Row(user_id=44993, rating=5.456176280975342), Row(user_id=54625, rating=5.26555061340332), Row(user_id=2934, rating=5.2467570304870605), Row(user_id=37637, rating=5.204802989959717), Row(user_id=87617, rating=5.204802989959717), Row(user_id=38871, rating=5.204802989959717), Row(user_id=8208, rating=5.204802989959717), Row(user_id=12, rating=5.200437545776367), Row(user_id=25667, rating=5.200437545776367), Row(user_id=10653, rating=5.200437545776367)]"
83,1884,"[Row(user_id=44993, rating=5.336786270141602), Row(user_id=2934, rating=5.1704840660095215), Row(user_id=54625, rating=5.084286689758301), Row(user_id=9284, rating=5.0623674392700195), Row(user_id=13119, rating=5.033175468444824), Row(user_id=10653, rating=5.033175468444824), Row(user_id=25667, rating=5.033175468444824), Row(user_id=12, rating=5.033175468444824), Row(user_id=27079, rating=5.033175468444824), Row(user_id=59647, rating=5.028405666351318)]"
84,85,"[Row(user_id=84818, rating=5.387473106384277), Row(user_id=44993, rating=5.2709736824035645), Row(user_id=2934, rating=5.197566509246826), Row(user_id=53016, rating=5.121641635894775), Row(user_id=14728, rating=5.093595027923584), Row(user_id=80017, rating=5.093595027923584), Row(user_id=9929, rating=5.093595027923584), Row(user_id=9284, rating=5.060320854187012), Row(user_id=49756, rating=5.043993949890137), Row(user_id=52833, rating=5.023524284362793)]"
85,1265,"[Row(user_id=44993, rating=5.000362873077393), Row(user_id=54625, rating=4.967433452606201), Row(user_id=37637, rating=4.958527088165283), Row(user_id=38871, rating=4.958527088165283), Row(user_id=87617, rating=4.958527088165283), Row(user_id=8208, rating=4.958527088165283), Row(user_id=50692, rating=4.900193214416504), Row(user_id=10653, rating=4.880762100219727), Row(user_id=25667, rating=4.880762100219727), Row(user_id=12, rating=4.880762100219727)]"
86,1975,"[Row(user_id=8208, rating=4.447378158569336), Row(user_id=38871, rating=4.447378158569336), Row(user_id=87617, rating=4.447378158569336), Row(user_id=37637, rating=4.447378158569336), Row(user_id=54625, rating=4.438516616821289), Row(user_id=44993, rating=4.416891574859619), Row(user_id=50692, rating=4.396257400512695), Row(user_id=43004, rating=4.354771614074707), Row(user_id=37419, rating=4.354771614074707), Row(user_id=10653, rating=4.352301597595215)]"
87,2025,"[Row(user_id=44993, rating=5.36737060546875), Row(user_id=54625, rating=5.18837308883667), Row(user_id=2934, rating=5.15638542175293), Row(user_id=87617, rating=5.131426811218262), Row(user_id=37637, rating=5.131426811218262), Row(user_id=38871, rating=5.131426811218262), Row(user_id=8208, rating=5.131426811218262), Row(user_id=25667, rating=5.122696399688721), Row(user_id=10653, rating=5.122696399688721), Row(user_id=12, rating=5.122696399688721)]"
88,2525,"[Row(user_id=8208, rating=5.058082580566406), Row(user_id=38871, rating=5.058082580566406), Row(user_id=87617, rating=5.058082580566406), Row(user_id=37637, rating=5.058082580566406), Row(user_id=54625, rating=5.022980690002441), Row(user_id=50692, rating=5.0017242431640625), Row(user_id=82614, rating=4.953638076782227), Row(user_id=8862, rating=4.951607704162598), Row(user_id=57273, rating=4.9358696937561035), Row(user_id=60899, rating=4.9358696937561035)]"
89,3796,"[Row(user_id=44993, rating=5.481182098388672), Row(user_id=2934, rating=5.318325519561768), Row(user_id=54625, rating=5.20823335647583), Row(user_id=9284, rating=5.204619407653809), Row(user_id=59647, rating=5.161135673522949), Row(user_id=25667, rating=5.158332824707031), Row(user_id=27079, rating=5.158332824707031), Row(user_id=12, rating=5.158332824707031), Row(user_id=13119, rating=5.158332824707031), Row(user_id=10653, rating=5.158332824707031)]"
90,3876,"[Row(user_id=44993, rating=5.308453559875488), Row(user_id=2934, rating=5.180815696716309), Row(user_id=84818, rating=5.137607574462891), Row(user_id=9284, rating=5.060604095458984), Row(user_id=78395, rating=5.014458656311035), Row(user_id=77755, rating=5.014458656311035), Row(user_id=86417, rating=5.014458656311035), Row(user_id=9659, rating=4.999060153961182), Row(user_id=54625, rating=4.99254035949707), Row(user_id=59647, rating=4.985913276672363)]"
91,137,"[Row(user_id=84818, rating=5.505383014678955), Row(user_id=44993, rating=5.443211555480957), Row(user_id=2934, rating=5.356570243835449), Row(user_id=53016, rating=5.242396354675293), Row(user_id=9284, rating=5.218473434448242), Row(user_id=14728, rating=5.210114479064941), Row(user_id=80017, rating=5.210114479064941), Row(user_id=9929, rating=5.210114479064941), Row(user_id=77755, rating=5.175198554992676), Row(user_id=78395, rating=5.175198554992676)]"
92,808,"[Row(user_id=44993, rating=5.852839946746826), Row(user_id=84818, rating=5.7289910316467285), Row(user_id=2934, rating=5.724137306213379), Row(user_id=9284, rating=5.5875654220581055), Row(user_id=86417, rating=5.537786483764648), Row(user_id=78395, rating=5.537786483764648), Row(user_id=77755, rating=5.537786483764648), Row(user_id=9659, rating=5.523922920227051), Row(user_id=50527, rating=5.4958367347717285), Row(user_id=44164, rating=5.4958367347717285)]"
93,2488,"[Row(user_id=44993, rating=5.8173370361328125), Row(user_id=2934, rating=5.648538112640381), Row(user_id=9284, rating=5.52650260925293), Row(user_id=54625, rating=5.52071475982666), Row(user_id=59647, rating=5.475971221923828), Row(user_id=84818, rating=5.474916458129883), Row(user_id=78395, rating=5.47329044342041), Row(user_id=77755, rating=5.47329044342041), Row(user_id=86417, rating=5.47329044342041), Row(user_id=25667, rating=5.46907377243042)]"
94,2748,"[Row(user_id=84818, rating=5.135517120361328), Row(user_id=44993, rating=5.05731725692749), Row(user_id=2934, rating=4.98062801361084), Row(user_id=53016, rating=4.887121677398682), Row(user_id=80017, rating=4.85829496383667), Row(user_id=14728, rating=4.85829496383667), Row(user_id=9929, rating=4.85829496383667), Row(user_id=9284, rating=4.851043701171875), Row(user_id=49756, rating=4.814857482910156), Row(user_id=78395, rating=4.811184883117676)]"
95,3098,"[Row(user_id=84818, rating=5.886752605438232), Row(user_id=44993, rating=5.63172721862793), Row(user_id=2934, rating=5.577628135681152), Row(user_id=53016, rating=5.576832294464111), Row(user_id=80017, rating=5.554318428039551), Row(user_id=14728, rating=5.554318428039551), Row(user_id=9929, rating=5.554318428039551), Row(user_id=49756, rating=5.485172748565674), Row(user_id=82456, rating=5.467690944671631), Row(user_id=9284, rating=5.422829627990723)]"
96,2259,"[Row(user_id=44993, rating=5.332009315490723), Row(user_id=84818, rating=5.287623882293701), Row(user_id=2934, rating=5.227516174316406), Row(user_id=9284, rating=5.098820209503174), Row(user_id=78395, rating=5.054636478424072), Row(user_id=77755, rating=5.054636478424072), Row(user_id=86417, rating=5.054636478424072), Row(user_id=53016, rating=5.050893783569336), Row(user_id=9659, rating=5.045309066772461), Row(user_id=52833, rating=5.020658493041992)]"
